token,count
介護福祉士自動車運転免許その他(実践者研修 管理者研修),1
薬剤師介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許,1
基礎研修) 取得予定(1年以内)栄養士調理師自動車運転免許,1
介護福祉士児童指導員任用資格,1
基礎研修)自動車運転免許その他(行政書士)その他(宅地建物取引士),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許高等学校教諭,1
介護支援専門員(ケアマネジャー)社会福祉士社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修児童指導員任用資格,1
医療事務資格(民間)アロマセラピスト,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格調理師,1
看護師准看護師理学療法士作業療法士,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修サービス管理責任者研修,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(普通自動車第二種免許),1
基礎研修)自動車運転免許その他(古物商)その他(認知症ケア指導管理士(初級)),1
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)社会福祉士 取得予定(1年以内)社会福祉主事任用資格精神保健福祉士 取得予定(1年以内)自動車運転免許,1
看護師准看護師自動車運転免許その他(日本精神科看護協会看護実習指導者)その他(認知症高齢者対策研修看護師課程),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格医療事務資格(民間)自動車運転免許児童指導員任用資格介護事務資格(民間),1
自動車運転免許その他(日商簿記三級)その他(機械検査技能士三級),1
基礎研修)社会福祉主事任用資格自動車運転免許その他(介護職員基礎研修)その他(同行援護従事者)その他(大坂移動支援従事者),1
介護職員初任者研修(旧ヘルパー2級)その他(医療管理秘書士),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)その他(認知症介護実践者研修),1
介護職員初任者研修(旧ヘルパー2級)保育士調剤事務資格(民間)自動車運転免許,1
基礎研修)自動車運転免許その他(普通自動車二種免許),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)サービス管理責任者研修その他(福祉用具専門相談員),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(Excel表計算処理技能認定試験3級),1
医療事務資格(民間) 取得予定(1年以内)自動車運転免許 取得予定(1年以内),1
臨床検査技師介護福祉士管理栄養士医療事務資格(民間),1
介護福祉士自動車運転免許中学校教諭その他(嵯峨御流生花 師範代),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)調理師自動車運転免許公認心理師美容師その他(喀痰吸引一級),1
アロマセラピスト 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童指導員任用資格その他(行動援護従事者養成研修修了),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(かくたん吸引研修終了証)その他(普通救命救急講習終了証),1
理学療法士介護職員初任者研修(旧ヘルパー2級),1
歯科衛生士介護福祉士調理師児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修,1
介護職員初任者研修(旧ヘルパー2級)小学校教諭,1
看護師介護福祉士保育士幼稚園教諭自動車運転免許小学校教諭,1
介護職員初任者研修(旧ヘルパー2級)栄養士自動車運転免許美容師 取得予定(1年以内)ネイリスト資格(民間) 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(国内旅行業務取扱主任者)その他(強度行動障害支援者養成研修(基礎課程)修了),1
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許その他(ユニットリーダー研修修了)その他(認定特定行為業務従事者認定),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(視覚障害者ガイドヘルパー)その他(アロマテラピー検定1級),1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉主事任用資格保育士自動車運転免許児童指導員任用資格相談支援従事者研修,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(喀痰吸引2号),1
社会福祉士自動車運転免許サービス管理責任者研修,1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(相談支援専門員),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(日商簿記 商業 工業簿記2級)その他(鳥取県同行援護従事者養成研修一般課程),1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉士保育士幼稚園教諭自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(ガイドヘルパー二級)その他(福祉有償運送運転手)その他(普通自動車二種免許),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)サービス管理責任者研修主任相談支援専門員,1
介護福祉士社会福祉士 取得予定(1年以内)自動車運転免許,1
登録販売者 取得予定(1年以内)自動車運転免許 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉士 取得予定(1年以内)社会福祉主事任用資格保育士幼稚園教諭自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(重度訪問介護従業者養成研修 統合課程),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(SST),1
准看護師介護福祉士 取得予定(1年以内),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許放課後児童支援員認定資格その他(応急手当指導員)その他(防火管理責任者),1
介護福祉士その他(喀痰吸引研修 受講済み),1
介護職員初任者研修(旧ヘルパー2級)その他(相談支援専門員),1
美容師ネイリスト資格(民間),1
介護福祉士社会福祉主事任用資格自動車運転免許その他(認知症介護実践リーダー研修修了)その他(介護教員) 取得予定(1年以内),1
介護福祉士自動車運転免許その他(喀痰吸引),1
介護福祉士社会福祉主事任用資格自動車運転免許サービス管理責任者研修,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(福祉レクリエーションワーカー)その他(徳島県認知症介護実践者研修修了),1
介護福祉士自動車運転免許その他(認定特定行為業務従事者),1
介護福祉士社会福祉主事任用資格自動車運転免許その他(認知症実践者研修修了)その他(大型自動車第1種免許)その他(認知症対応型サービス管理者研修修了)その他(防火,1
防災管理者講習修了)その他(喀痰吸引第三号研修修了),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修児童指導員任用資格相談支援従事者研修その他(強度行動障害初任者研修),1
介護職員初任者研修(旧ヘルパー2級)社会福祉士 取得予定(1年以内)社会福祉主事任用資格自動車運転免許介護事務資格(民間),1
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許その他(認知症介護実践者研修)その他(福祉有償運送運転者講習),1
医療事務資格(民間)歯科助手資格(民間)自動車運転免許その他(食品衛生責任者),1
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(喀痰吸引)その他(認知症実践者研修),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(Word文章処理技能検定2級)その他(Excel表計算処理技能検定2級),1
基礎研修)社会福祉主事任用資格医療事務資格(民間)主任介護支援専門員自動車運転免許介護事務資格(民間),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格自動車運転免許児童指導員任用資格その他(レクリエーションインストラクター)その他(介護職員初任者研修),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護基礎研修),1
介護福祉士社会福祉士社会福祉主事任用資格自動車運転免許その他(養護教諭),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(フォトグラファー),1
介護福祉士自動車運転免許その他(喀痰吸引等研修終了),1
介護福祉士自動車運転免許福祉用具専門相談員その他(住環境コーディネーター2級),1
介護職員初任者研修(旧ヘルパー2級)その他(同行援護従業者養成研修 一般課程)その他(行動援護従業者養成研修)その他(全身性障がい者移動介護従業者研修)その他(認定ハラスメント相談員)その他(認定ハラスメントカウンセラー),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)その他(認知症実践者研修修了),1
自動車運転免許児童指導員任用資格中学校教諭放課後児童支援員認定資格その他(チャイルドカウンセラー),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格 取得予定(1年以内)自動車運転免許福祉用具専門相談員,1
介護福祉士社会福祉主事任用資格自動車運転免許相談支援従事者研修サービス管理責任者,1
准看護師介護支援専門員(ケアマネジャー)介護職員初任者研修(旧ヘルパー2級)自動車運転免許,1
介護福祉士社会福祉士 取得予定(1年以内)社会福祉主事任用資格自動車運転免許その他(認知症介護実践研修修了),1
基礎研修)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内),1
介護福祉士その他(免許証),1
基礎研修)その他(第一種普通自動車運転免許)その他(第二種普通自動車運転免許)その他(同行援護従業者養成研修),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(ユニットリーダー),1
介護福祉士社会福祉主事任用資格 取得予定(1年以内)自動車運転免許,1
基礎研修)自動車運転免許その他(認知症介護実践者研修)その他(認定特定行為業務従事者(喀痰吸引)),1
基礎研修)自動車運転免許その他(強度行動障害養成研修(実践研修)),1
エクセル2003)その他(同行支援),1
基礎研修)管理栄養士自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)整体師医療事務資格(民間)リフレクソロジストアロマセラピスト歯科助手資格(民間)調剤事務資格(民間)自動車運転免許,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)調理師歯科助手資格(民間)自動車運転免許その他(訪問介護初任者研修修了者)その他(移動介護従事者)その他(医療秘書)その他(普通時代二輪車免許),1
基礎研修)社会福祉主事任用資格自動車運転免許児童指導員任用資格その他(老人福祉指導主事任用資格)その他(児童福祉司任用資格)その他(知的障害者福祉司任用資格)その他(身体障害者福祉司任用資格)その他(査察指導員任用資格)その他(福祉活動専門員任用資格),1
介護福祉士社会福祉主事任用資格自動車運転免許その他(特定行為 口腔内の喀痰吸引)その他(特定行為 鼻腔内の喀痰吸引)その他(特定行為 胃ろう又は腸ろうによる経管栄養)その他(特定行為 経鼻経管栄養)その他(社会福祉主事任用資格),1
管理栄養士自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)栄養士調理師自動車運転免許,1
介護福祉士保育士幼稚園教諭児童指導員任用資格小学校教諭,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護士),1
介護福祉士医療事務資格(民間)調剤事務資格(民間)自動車運転免許サービス管理責任者研修,1
介護支援専門員(ケアマネジャー)介護福祉士医療事務資格(民間)主任介護支援専門員自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)その他(看護助手実務認定資格),1
歯科技工士自動車運転免許その他(第二種電気工事士)その他(フォークリフト免許),1
看護師自動車運転免許その他(救急救命士),1
介護福祉士自動車運転免許その他(認知症実践者研修修了),1
介護福祉士医療事務資格(民間)歯科助手資格(民間)自動車運転免許,1
介護福祉士社会福祉主事任用資格保育士自動車運転免許中学校教諭高等学校教諭,1
社会福祉主事任用資格自動車運転免許福祉用具専門相談員その他(危険物取扱者乙種4類),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)その他(喀痰吸引),1
介護支援専門員(ケアマネジャー) 取得予定(1年以内)介護福祉士社会福祉士 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許介護事務資格(民間),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許介護事務資格(民間)その他(実務技能検定 3級 (秘書検定))その他(食育実施 (ニチイ学館))その他(危険物 丙種)その他(大型第1種免許)その他(フォークリフト)その他(農業大学校 就農基礎講座 修了)その他(香川県認可校 久保料理学院 )その他(福祉住環境コーディネート (民間))その他(介護事務 (民間))その他(放送大学 パソコンサークル履修),1
准看護師自動車運転免許その他(ターミナルケア認定証持ってます。),1
自動車運転免許その他(ガイドヘルパー),1
介護福祉士社会福祉主事任用資格柔道整復師自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(中小企業診断士 )その他(日商簿記1級)その他(行政書士)その他(宅地建物取引主任者)その他(第1種衛生管理者)その他(社会保険労務士),1
作業療法士介護支援専門員(ケアマネジャー) 取得予定(1年以内)介護福祉士社会福祉士 取得予定(1年以内)社会福祉主事任用資格精神保健福祉士自動車運転免許,1
介護福祉士社会福祉主事任用資格自動車運転免許その他(全国商業高等学校協力主催ワープロ実務検定試験2級)その他(認定特定行為業務従事者認定)その他(中央職業能力開発協会主催 3級表計算技師),1
介護福祉士カイロプラクター,1
基礎研修)社会福祉主事任用資格保育士自動車運転免許放課後児童支援員認定資格,1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)医療事務資格(民間)調剤事務資格(民間)自動車運転免許 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許介護事務資格(民間)その他(日商簿記3級),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童指導員任用資格,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格自動車運転免許その他(子育て支援員),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)調理師アロマセラピスト自動車運転免許,1
保育士中学校教諭高等学校教諭,1
社会福祉士保育士自動車運転免許,1
登録販売者介護福祉士調剤事務資格(民間)自動車運転免許,1
保育士幼稚園教諭栄養士,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許福祉用具専門相談員,1
基礎研修)社会福祉主事任用資格整体師自動車運転免許サービス管理責任者研修児童指導員任用資格相談支援従事者研修,1
基礎研修)児童発達支援管理責任者研修 取得予定(1年以内)自動車運転免許サービス管理責任者研修 取得予定(1年以内),1
介護福祉士自動車運転免許その他(認知症介護実践リーダー研修)その他(食品衛生管理者)その他(福祉職員キャリアパス対応生涯研修課程チームリーダーコース),1
介護福祉士社会福祉士保育士幼稚園教諭自動車運転免許,1
介護福祉士社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許その他(同行援護従業者養成研修一般課程修了)その他(同行援護従業者養成研修応用課程修了)その他(強度行動障害支援者養成研修修了)その他(認知症ケア専門士)その他(終末期ケア専門士)その他(発達支援教育士),1
介護福祉士社会福祉士医療事務資格(民間)介護事務資格(民間),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(危険物乙四種,1
パワーストーンコンダクター,1
天然石ディプロマ2級,1
簿記,1
電卓,1
硬筆),1
基礎研修)自動車運転免許その他(福祉住環境コーディネーター2級)その他(強度行動障害支援者養成研修(基礎))その他(福祉用具専門相談員),1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許児童指導員任用資格養護教諭放課後児童支援員認定資格,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格,1
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許児童指導員任用資格放課後児童支援員認定資格,1
介護福祉士その他(ユニットリーダー,1
認知症介護実践者研修,1
認知症介護リーダー研修),1
准看護師介護支援専門員(ケアマネジャー)介護福祉士歯科助手資格(民間)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(大型自動車第2種免許),1
介護福祉士自動車運転免許その他(ユニットリーダー)その他(日商簿記2級),1
基礎研修)柔道整復師鍼灸師自動車運転免許,1
基礎研修)自動車運転免許中学校教諭,1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉士社会福祉主事任用資格保育士自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護実践者研修)その他(認知症対応型サービス事業管理者研修),1
介護職員初任者研修(旧ヘルパー2級)その他(身体障害者外出介護員重度脳性麻痺重度視覚障碍者),1
自動車運転免許その他(介護職員入門的研修)その他(甲種防火管理者)その他(食品衛生責任者),1
歯科衛生士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格サービス管理責任者研修,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格その他(日本語教師資格),1
自動車運転免許その他(大日本武徳会 古武道5段 居合道5段 虚心流居合剣法免許皆伝 誠桜流武術 宗家),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(日商簿記検定2級),1
准看護師自動車運転免許その他(メンタルケア心理士),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許中学校教諭高等学校教諭その他(同行援護),1
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)調剤事務資格(民間) 取得予定(1年以内)自動車運転免許,1
看護師介護支援専門員(ケアマネジャー)社会福祉士自動車運転免許,1
自動車運転免許その他(第二種電気工事士),1
介護福祉士自動車運転免許その他(認知症対応型サービス事業管理者研修修了)その他(認知介護実践者研修修了),1
介護福祉士自動車運転免許サービス管理責任者研修その他(元兵庫県職員,1
元国鉄大阪車掌区職員,1
高松市レクリエーション指導員),1
社会福祉主事任用資格自動車運転免許その他(児童指導員任用資格),1
医療事務資格(民間)中学校教諭,1
看護師介護職員初任者研修(旧ヘルパー2級)幼稚園教諭自動車運転免許,1
歯科助手資格(民間)公認心理師,1
歯科衛生士介護福祉士社会福祉主事任用資格自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介助士)その他(同行援護)その他(看取りケアパートナー)その他(通信講座での調剤薬局事務)その他(終活ライフケアプランナー) 取得予定(1年以内),1
介護福祉士自動車運転免許その他(強度行動障害者支援従事者),1
介護職員初任者研修(旧ヘルパー2級)社会福祉士児童指導員任用資格中学校教諭高等学校教諭,1
介護支援専門員(ケアマネジャー) 取得予定(1年以内)介護福祉士社会福祉主事任用資格保育士自動車運転免許養護教諭,1
看護師その他(認知症ケア専門士),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士自動車運転免許その他(国内旅程管理主任者),1
介護支援専門員(ケアマネジャー)介護福祉士医療事務資格(民間)自動車運転免許介護事務資格(民間),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭自動車運転免許小学校教諭養護教諭,1
鍼灸師あん摩マッサージ指圧師自動車運転免許その他(生活援助従事者),1
基礎研修)自動車運転免許その他(全経 簿記能力検定 2級)その他(日商 販売士検定 3級),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(調理師)その他(痴呆(現認知症)介護実務者研修基礎課程修了)その他(甲種防火管理新規講習課程 修了)その他(認知症対応型サービス事業管理者研修 修了)その他(外国人技能実習責任者講習 修了(株式会社PMC)),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士自動車運転免許,1
基礎研修)社会福祉主事任用資格自動車運転免許小学校教諭,1
介護福祉士社会福祉主事任用資格自動車運転免許その他(認知症介護実践者研修終了)その他(認知症対応型サービス事業管理者研修終了),1
基礎研修)自動車運転免許その他(同行援護従事者養成研修)その他(全国手話検定3級)その他(認定特定行為業務従事者),1
医療事務資格(民間) 取得予定(1年以内)自動車運転免許介護事務資格(民間) 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(動物介護士,1
動物介護施設責任者),1
医療事務資格(民間) 取得予定(1年以内)調剤事務資格(民間) 取得予定(1年以内)介護事務資格(民間) 取得予定(1年以内),1
介護福祉士自動車運転免許その他(福祉有償輸送運転者講習修了),1
介護支援専門員(ケアマネジャー) 取得予定(1年以内)介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格精神保健福祉士 取得予定(1年以内)自動車運転免許,1
自動車運転免許中学校教諭高等学校教諭その他(工業簿記2級)その他(商業簿記3級)その他(労務管理士)その他(Microsoft Word Specialist )その他(Microsoft Excel Specialist )その他(Microsoft Outlook Master )その他(第1種衛生管理者資格),1
社会福祉士 取得予定(1年以内)精神保健福祉士 取得予定(1年以内)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士調理師,1
介護福祉士その他(痴呆介護実務者研修基礎課程修了)その他(痴呆介護実務者研修専門課程修了)その他(ユニットリーダー研修修了)その他(認知症対応型サービス事業管理者研修修了)その他(レクリエーションインストラクター),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(同行援護),1
介護福祉士社会福祉主事任用資格自動車運転免許サービス管理責任者研修その他(大型自動車免許),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許ネイリスト資格(民間),1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(普通自動車二種免許),1
看護師介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許,1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士自動車運転免許,1
介護支援専門員(ケアマネジャー)介護福祉士保育士,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉士,1
介護福祉士社会福祉主事任用資格自動車運転免許その他(一般社団法人日本ユニットケア推進センターが実施するユニットリーダー研修終了)その他(認定特定行為業務従事者(経過措置,1
不特定多数の者対象))その他(重度訪問介護従業者養成研修統合課程終了),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(防災士),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)整体師医療事務資格(民間)アロマセラピスト自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(普通自動車2種免許),1
介護福祉士自動車運転免許その他(健康運動実践指導者)その他(障がい者スポーツ指導員),1
登録販売者調剤事務資格(民間)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士保育士児童発達支援管理責任者研修自動車運転免許児童指導員任用資格その他( 甲種防火管理者)その他(家庭相談員)その他(赤十字ベーシックライフサポーター)その他(子ども発達障害支援アドバイザー),1
第二種酸欠教育)その他(玉掛け技能講習)その他(足場作業主任者)その他(小型移動式クレーン運転免許)その他(高所作業車運転免許),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)歯科助手資格(民間) 取得予定(1年以内)自動車運転免許福祉用具専門相談員,1
歯科技工士介護職員初任者研修(旧ヘルパー2級),1
自動車運転免許その他(手話検定三級),1
介護支援専門員(ケアマネジャー)主任介護支援専門員 取得予定(1年以内)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士保育士自動車運転免許,1
看護師准看護師保育士自動車運転免許,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修中学校教諭放課後児童支援員認定資格相談支援従事者研修,1
介護支援専門員(ケアマネジャー)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士自動車運転免許,1
介護福祉士社会福祉主事任用資格高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格放課後児童支援員認定資格,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(サービス介助士準2級)その他(アマチュア無線技士4級)その他(アマチュア無線技士3級) 取得予定(1年以内),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(同行援護 一般課程)その他(同行援護 応用課程),1
看護師 取得予定(1年以内)介護福祉士自動車運転免許,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)その他(ワープロ,1
社会福祉主事任用資格保育士,1
看護師歯科衛生士介護福祉士,1
社会福祉主事任用資格高等学校教諭,1
アロマセラピスト自動車運転免許美容師ネイリスト資格(民間),1
基礎研修)柔道整復師,1
基礎研修)自動車運転免許その他(看護助手),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭児童発達支援管理責任者研修自動車運転免許児童発達支援管理責任者サービス管理責任者,1
介護職員初任者研修(旧ヘルパー2級)調理師その他(食品衛生責任者),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(重度訪問介護従業者養成総合課程)その他(認知症介護実践研修修了),1
自動車運転免許 取得予定(1年以内)その他(知的障害者援助専門員),1
保育士幼稚園教諭児童指導員任用資格,1
介護福祉士自動車運転免許その他(認知症実践者研修),1
医療事務資格(民間)歯科助手資格(民間)調剤事務資格(民間)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許介護事務資格(民間)その他(日本商工会議所主催簿記検定2級)その他(行政書士)その他(社会保険労務士),1
歯科衛生士介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許高等学校教諭その他(発達支援教育士),1
看護師 取得予定(1年以内)准看護師 取得予定(1年以内)介護福祉士介護職員実務者研修(旧ヘルパー1級,1
建築物調査資格,1
危険物取扱者消防設備士,1
ボイラ技士,1
介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭自動車運転免許その他(図書館司書)その他(自動二輪運転免許),1
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格医療事務資格(民間)自動車運転免許介護事務資格(民間),1
介護福祉士児童発達支援管理責任者研修自動車運転免許児童指導員任用資格,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格サービス管理責任者研修児童指導員任用資格,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)調理師自動車運転免許その他(認知症実践者研修),1
理学療法士介護福祉士 取得予定(1年以内)介護職員実務者研修(旧ヘルパー1級,1
基礎研修)社会福祉主事任用資格自動車運転免許その他(公認軟式野球コーチ1資格) 取得予定(1年以内),1
基礎研修) 取得予定(1年以内)栄養士,1
介護福祉士 取得予定(1年以内)自動車運転免許その他(レクリエーションインストラクター),1
介護福祉士自動車運転免許その他(自動車整備ガソリン3級),1
自動車運転免許中学校教諭 取得予定(1年以内)高等学校教諭 取得予定(1年以内),1
看護師介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格管理栄養士栄養士,1
介護職員初任者研修(旧ヘルパー2級)その他(日本商工会議所主催簿記検定3級合格)その他(日本商工会議所主催珠算能力検定3級合格)その他(普通自動車第一種運転免許取得)その他(Excel表計算処理技能検定3級合格)その他(ワープロ技能検定3級合格),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(住環境コーディネーター2級)その他(全国商業簿記検定2級),1
社会福祉主事任用資格幼稚園教諭児童指導員任用資格,1
看護師准看護師介護支援専門員(ケアマネジャー)自動車運転免許その他(認知症介護実践者研修)その他(小規模多機能型サービス等計画作成担当者研修),1
基礎研修)医療事務資格(民間) 取得予定(1年以内)調剤事務資格(民間) 取得予定(1年以内)自動車運転免許介護事務資格(民間),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(情報処理技術者検定 2級)その他(大型自動車第二種運転免許)その他(危険物取扱者免状 丙種)その他(患者等搬送乗務員),1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉士 取得予定(1年以内)社会福祉主事任用資格自動車運転免許,1
介護福祉士自動車運転免許その他(パソコン技能検定試験1級合格)その他(文書処理能力検定試験1級合格)その他(大型自動車第一種運転免許取得)その他(介護予防実践者研修修了)その他(甲種防火管理者講習修了),1
基礎研修)自動車運転免許その他(移動介護従業者養成研修 修了),1
介護支援専門員(ケアマネジャー)介護福祉士整体師自動車運転免許,1
社会福祉主事任用資格柔道整復師,1
准看護師自動車運転免許その他(認知症指導管理士資格),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許相談支援従事者研修その他(岐阜県介護支援専門員実務者研修受講修了(現在名簿登録削除済み)),1
理学療法士介護福祉士整体師自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(喀痰吸引第3号研修),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(秘書検定3級)その他(日商簿記3級),1
