applicant_id,age,gender,residence_pref,same_prefecture_count,different_prefecture_count,total_desired_areas,mobility_score,mobility_rank
5685,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5686,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5687,32,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5688,46,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
5689,23,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5690,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5691,66,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5692,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5693,62,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5694,36,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
747,48,女性,京都府,10,0,10,0.0,A: 低い（県内のみ）
5696,32,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5697,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5698,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5699,41,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5700,22,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5701,26,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5702,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5703,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5704,23,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5705,36,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5706,48,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5707,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5708,76,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5709,34,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5710,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5711,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5712,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5713,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5714,34,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5715,56,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5716,28,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
748,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
752,56,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5719,29,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5720,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5721,57,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5722,56,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5723,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5724,23,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5725,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
753,53,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5727,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
754,34,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5729,77,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5731,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5732,23,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5733,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5734,52,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5735,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5736,60,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5737,40,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5738,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5739,27,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5740,30,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
755,53,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5742,57,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5743,79,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5744,60,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5745,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5746,46,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5747,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5748,25,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
758,41,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5750,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5751,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
761,49,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5753,30,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5754,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5755,55,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5756,23,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5757,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
762,60,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5759,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5760,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5761,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5763,30,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5764,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5765,36,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5766,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
763,31,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5768,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5769,66,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5770,61,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5771,72,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5772,23,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5773,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
764,54,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5775,29,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5776,62,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5777,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
765,35,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5779,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5780,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5781,26,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5782,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
767,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5784,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5785,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
770,51,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5787,28,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5788,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5789,26,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5790,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5791,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5792,26,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5793,34,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5794,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5795,32,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5796,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5797,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5798,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5799,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
772,54,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5801,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
773,42,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5803,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5804,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
775,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5807,78,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5808,48,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5809,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5810,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
778,63,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5812,38,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5813,36,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
781,41,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5815,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5816,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5817,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5818,31,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5819,77,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5820,69,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5821,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5822,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5823,39,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5824,74,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5825,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5826,34,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5827,49,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5828,79,女性,京都府,9,0,9,0.0,A: 低い（県内のみ）
5829,37,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5830,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5831,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5832,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5833,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5834,34,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5835,41,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
782,37,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5837,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5838,27,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
783,29,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
784,42,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5841,49,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5842,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5843,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
785,54,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
786,39,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5847,44,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5848,42,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5849,37,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5850,29,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
787,45,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5852,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5853,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5854,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5855,50,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5856,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5857,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5858,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5859,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5860,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5861,24,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
788,46,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5863,36,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5864,36,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5865,29,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
791,49,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5867,45,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5868,36,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5869,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
792,33,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5871,54,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5872,34,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5873,40,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5874,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5875,24,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5876,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5877,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5878,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5879,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5880,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
793,31,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
794,66,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5883,44,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5884,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5885,52,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5886,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5887,25,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5888,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5889,32,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5890,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5891,47,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5892,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5893,38,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5894,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5895,40,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5896,53,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
796,26,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
797,53,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5899,35,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5900,36,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
798,70,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
799,25,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5903,66,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5904,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5905,62,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5906,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5907,62,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5908,48,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5909,80,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5910,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5911,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
800,38,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5913,53,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5914,22,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5915,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5916,28,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5917,25,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5918,64,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5919,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5920,60,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5921,65,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
801,62,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5923,53,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
802,77,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5925,56,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
803,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5927,24,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
804,52,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5929,47,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5930,23,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
805,19,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5932,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5933,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5934,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5935,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5936,62,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5937,55,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
809,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5939,57,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5940,59,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
810,28,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5942,53,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5943,39,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5944,65,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
811,51,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5946,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5947,55,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5948,50,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
5949,35,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
812,54,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
5951,65,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
814,36,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5953,61,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5954,71,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
815,43,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5956,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
817,45,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5958,31,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5959,64,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
819,40,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
5961,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5962,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5963,28,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5964,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5965,38,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5966,53,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5967,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5968,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5969,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5970,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5971,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5972,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5973,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
820,64,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
5975,60,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5976,60,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
821,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
822,61,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5979,64,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5980,56,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5981,26,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5982,54,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5983,71,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5984,24,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
826,54,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5986,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5987,53,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5988,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5989,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
828,71,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
5991,54,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5992,73,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5993,25,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5994,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
5995,47,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
5996,58,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
5997,40,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
834,64,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
835,58,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
6000,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6001,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6002,60,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6003,51,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
6004,56,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
836,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6006,27,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6007,30,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6008,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6009,66,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
6010,59,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
839,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6012,70,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6013,34,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
6014,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6015,74,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
840,48,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
6017,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6018,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
845,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6020,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6021,51,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6022,52,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
847,47,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
6024,55,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6025,36,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6026,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6027,37,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6028,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
850,53,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
851,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6031,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6032,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6033,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6034,24,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6035,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6036,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6037,47,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6038,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6039,43,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6040,46,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6041,60,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6042,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6043,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6044,33,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6045,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6046,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6047,64,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6049,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6050,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6051,37,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
852,50,女性,京都府,12,0,12,0.0,A: 低い（県内のみ）
6053,26,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
6054,61,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6055,66,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6056,25,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6057,36,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6058,34,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
6059,35,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6060,48,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6061,43,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6062,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
853,41,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
6064,33,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
855,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6066,57,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6067,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6068,34,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6069,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6070,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6071,29,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6072,62,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
6073,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6074,49,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6075,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6076,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
858,58,女性,京都府,8,0,8,0.0,A: 低い（県内のみ）
6078,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6079,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6080,38,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6081,38,女性,京都府,7,0,7,0.0,A: 低い（県内のみ）
6082,54,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
6083,32,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
859,54,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6085,33,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
6086,29,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6087,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6088,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
6089,39,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
