source,target,flow_count,source_pref,source_muni,target_pref,target_muni
兵庫県神戸市北区,兵庫県神戸市灘区,1,兵庫県,神戸市北区,兵庫県,神戸市灘区
兵庫県神戸市北区,兵庫県神戸市垂水区,1,兵庫県,神戸市北区,兵庫県,神戸市垂水区
兵庫県神戸市北区,兵庫県神戸市長田区,1,兵庫県,神戸市北区,兵庫県,神戸市長田区
兵庫県神戸市北区,兵庫県芦屋市,1,兵庫県,神戸市北区,兵庫県,芦屋市
兵庫県神戸市北区,兵庫県神戸市西区,1,兵庫県,神戸市北区,兵庫県,神戸市西区
兵庫県神戸市北区,兵庫県神戸市兵庫区,1,兵庫県,神戸市北区,兵庫県,神戸市兵庫区
兵庫県神戸市北区,京都府宇治市,1,兵庫県,神戸市北区,京都府,宇治市
兵庫県神戸市北区,兵庫県神戸市東灘区,1,兵庫県,神戸市北区,兵庫県,神戸市東灘区
兵庫県神戸市北区,兵庫県神戸市須磨区,1,兵庫県,神戸市北区,兵庫県,神戸市須磨区
大阪府大阪市東淀川区,大阪府,1,大阪府,大阪市東淀川区,大阪府,
大阪府大阪市東淀川区,大阪府摂津市,1,大阪府,大阪市東淀川区,大阪府,摂津市
大阪府大阪市東淀川区,大阪府大阪市港区,1,大阪府,大阪市東淀川区,大阪府,大阪市港区
滋賀県大津市,東京都大田区,1,滋賀県,大津市,東京都,大田区
滋賀県大津市,東京都豊島区,1,滋賀県,大津市,東京都,豊島区
兵庫県丹波市,兵庫県朝来市,1,兵庫県,丹波市,兵庫県,朝来市
京都府京都市山科区,大阪府高槻市,1,京都府,京都市山科区,大阪府,高槻市
大阪府高槻市,滋賀県,1,大阪府,高槻市,滋賀県,
大阪府高槻市,山梨県,1,大阪府,高槻市,山梨県,
大阪府高槻市,京都府京都市北区,1,大阪府,高槻市,京都府,京都市北区
大阪府高槻市,大阪府大阪市鶴見区,1,大阪府,高槻市,大阪府,大阪市鶴見区
大阪府高槻市,京都府宇治市,1,大阪府,高槻市,京都府,宇治市
大阪府高槻市,滋賀県草津市,1,大阪府,高槻市,滋賀県,草津市
滋賀県近江八幡市,京都府京都市上京区,1,滋賀県,近江八幡市,京都府,京都市上京区
滋賀県近江八幡市,京都府京都市中京区,1,滋賀県,近江八幡市,京都府,京都市中京区
滋賀県近江八幡市,京都府京都市下京区,1,滋賀県,近江八幡市,京都府,京都市下京区
京都府京都市山科区,大阪府大阪市西淀川区,1,京都府,京都市山科区,大阪府,大阪市西淀川区
京都府京都市山科区,大阪府大阪市住吉区,1,京都府,京都市山科区,大阪府,大阪市住吉区
京都府京都市山科区,大阪府大阪市大正区,1,京都府,京都市山科区,大阪府,大阪市大正区
京都府京都市山科区,大阪府摂津市,1,京都府,京都市山科区,大阪府,摂津市
京都府京都市山科区,大阪府大阪市港区,1,京都府,京都市山科区,大阪府,大阪市港区
千葉県市原市,千葉県千葉市緑区,1,千葉県,市原市,千葉県,千葉市緑区
千葉県市原市,京都府京都市北区,1,千葉県,市原市,京都府,京都市北区
大阪府豊能郡能勢町,大阪府吹田市,1,大阪府,豊能郡能勢町,大阪府,吹田市
大阪府豊能郡能勢町,大阪府豊中市,1,大阪府,豊能郡能勢町,大阪府,豊中市
大阪府豊能郡能勢町,京都府京都市左京区,1,大阪府,豊能郡能勢町,京都府,京都市左京区
大阪府豊能郡能勢町,京都府京都市下京区,1,大阪府,豊能郡能勢町,京都府,京都市下京区
大阪府豊能郡能勢町,兵庫県丹波篠山市,1,大阪府,豊能郡能勢町,兵庫県,丹波篠山市
京都府福知山市,京都府京都市東山区,1,京都府,福知山市,京都府,京都市東山区
福井県福井市,京都府京都市伏見区,1,福井県,福井市,京都府,京都市伏見区
福井県福井市,京都府京都市北区,1,福井県,福井市,京都府,京都市北区
福井県福井市,福井県越前市,1,福井県,福井市,福井県,越前市
福井県福井市,京都府京都市西京区,1,福井県,福井市,京都府,京都市西京区
福井県福井市,京都府京都市山科区,1,福井県,福井市,京都府,京都市山科区
福井県福井市,京都府京都市右京区,1,福井県,福井市,京都府,京都市右京区
福井県福井市,京都府京都市東山区,1,福井県,福井市,京都府,京都市東山区
福井県福井市,京都府京都市南区,1,福井県,福井市,京都府,京都市南区
福井県福井市,京都府京都市中京区,1,福井県,福井市,京都府,京都市中京区
福井県福井市,京都府京都市上京区,1,福井県,福井市,京都府,京都市上京区
京都府宇治市,大阪府門真市,1,京都府,宇治市,大阪府,門真市
群馬県北群馬郡榛東村,群馬県高崎市,1,群馬県,北群馬郡榛東村,群馬県,高崎市
群馬県北群馬郡榛東村,沖縄県那覇市,1,群馬県,北群馬郡榛東村,沖縄県,那覇市
群馬県北群馬郡榛東村,栃木県足利市,1,群馬県,北群馬郡榛東村,栃木県,足利市
群馬県北群馬郡榛東村,茨城県結城郡八千代町,1,群馬県,北群馬郡榛東村,茨城県,結城郡八千代町
群馬県北群馬郡榛東村,茨城県つくば市,1,群馬県,北群馬郡榛東村,茨城県,つくば市
群馬県北群馬郡榛東村,茨城県水戸市,1,群馬県,北群馬郡榛東村,茨城県,水戸市
群馬県北群馬郡榛東村,茨城県古河市,1,群馬県,北群馬郡榛東村,茨城県,古河市
群馬県北群馬郡榛東村,茨城県石岡市,1,群馬県,北群馬郡榛東村,茨城県,石岡市
群馬県北群馬郡榛東村,静岡県富士宮市,1,群馬県,北群馬郡榛東村,静岡県,富士宮市
群馬県北群馬郡榛東村,静岡県掛川市,1,群馬県,北群馬郡榛東村,静岡県,掛川市
群馬県北群馬郡榛東村,京都府京都市右京区,1,群馬県,北群馬郡榛東村,京都府,京都市右京区
群馬県北群馬郡榛東村,京都府京都市下京区,1,群馬県,北群馬郡榛東村,京都府,京都市下京区
群馬県北群馬郡榛東村,京都府京都市山科区,1,群馬県,北群馬郡榛東村,京都府,京都市山科区
群馬県北群馬郡榛東村,京都府京都市西京区,1,群馬県,北群馬郡榛東村,京都府,京都市西京区
群馬県北群馬郡榛東村,兵庫県神戸市西区,1,群馬県,北群馬郡榛東村,兵庫県,神戸市西区
群馬県北群馬郡榛東村,兵庫県尼崎市,1,群馬県,北群馬郡榛東村,兵庫県,尼崎市
群馬県北群馬郡榛東村,兵庫県神戸市灘区,1,群馬県,北群馬郡榛東村,兵庫県,神戸市灘区
群馬県北群馬郡榛東村,兵庫県神戸市垂水区,1,群馬県,北群馬郡榛東村,兵庫県,神戸市垂水区
群馬県北群馬郡榛東村,兵庫県宝塚市,1,群馬県,北群馬郡榛東村,兵庫県,宝塚市
群馬県北群馬郡榛東村,兵庫県三田市,1,群馬県,北群馬郡榛東村,兵庫県,三田市
群馬県北群馬郡榛東村,兵庫県伊丹市,1,群馬県,北群馬郡榛東村,兵庫県,伊丹市
群馬県北群馬郡榛東村,神奈川県横浜市保土ケ谷区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市保土ケ谷区
群馬県北群馬郡榛東村,神奈川県横浜市鶴見区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市鶴見区
群馬県北群馬郡榛東村,神奈川県小田原市,1,群馬県,北群馬郡榛東村,神奈川県,小田原市
群馬県北群馬郡榛東村,神奈川県横須賀市,1,群馬県,北群馬郡榛東村,神奈川県,横須賀市
群馬県北群馬郡榛東村,神奈川県川崎市幸区,1,群馬県,北群馬郡榛東村,神奈川県,川崎市幸区
群馬県北群馬郡榛東村,神奈川県川崎市高津区,1,群馬県,北群馬郡榛東村,神奈川県,川崎市高津区
群馬県北群馬郡榛東村,神奈川県横浜市緑区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市緑区
群馬県北群馬郡榛東村,神奈川県横浜市磯子区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市磯子区
群馬県北群馬郡榛東村,神奈川県横浜市瀬谷区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市瀬谷区
群馬県北群馬郡榛東村,神奈川県相模原市南区,1,群馬県,北群馬郡榛東村,神奈川県,相模原市南区
群馬県北群馬郡榛東村,千葉県市川市,1,群馬県,北群馬郡榛東村,千葉県,市川市
群馬県北群馬郡榛東村,千葉県千葉市緑区,1,群馬県,北群馬郡榛東村,千葉県,千葉市緑区
群馬県北群馬郡榛東村,千葉県佐倉市,1,群馬県,北群馬郡榛東村,千葉県,佐倉市
群馬県北群馬郡榛東村,千葉県船橋市,1,群馬県,北群馬郡榛東村,千葉県,船橋市
群馬県北群馬郡榛東村,東京都練馬区,1,群馬県,北群馬郡榛東村,東京都,練馬区
群馬県北群馬郡榛東村,埼玉県さいたま市桜区,1,群馬県,北群馬郡榛東村,埼玉県,さいたま市桜区
群馬県北群馬郡榛東村,埼玉県所沢市,1,群馬県,北群馬郡榛東村,埼玉県,所沢市
群馬県北群馬郡榛東村,埼玉県さいたま市見沼区,1,群馬県,北群馬郡榛東村,埼玉県,さいたま市見沼区
群馬県北群馬郡榛東村,埼玉県越谷市,1,群馬県,北群馬郡榛東村,埼玉県,越谷市
群馬県北群馬郡榛東村,埼玉県さいたま市北区,1,群馬県,北群馬郡榛東村,埼玉県,さいたま市北区
群馬県北群馬郡榛東村,埼玉県春日部市,1,群馬県,北群馬郡榛東村,埼玉県,春日部市
群馬県北群馬郡榛東村,埼玉県さいたま市岩槻区,1,群馬県,北群馬郡榛東村,埼玉県,さいたま市岩槻区
群馬県北群馬郡榛東村,埼玉県さいたま市緑区,1,群馬県,北群馬郡榛東村,埼玉県,さいたま市緑区
群馬県北群馬郡榛東村,神奈川県横浜市青葉区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市青葉区
群馬県北群馬郡榛東村,神奈川県相模原市中央区,1,群馬県,北群馬郡榛東村,神奈川県,相模原市中央区
群馬県北群馬郡榛東村,神奈川県横浜市都筑区,1,群馬県,北群馬郡榛東村,神奈川県,横浜市都筑区
群馬県北群馬郡榛東村,神奈川県川崎市麻生区,1,群馬県,北群馬郡榛東村,神奈川県,川崎市麻生区
群馬県北群馬郡榛東村,神奈川県茅ヶ崎市,1,群馬県,北群馬郡榛東村,神奈川県,茅ヶ崎市
群馬県北群馬郡榛東村,神奈川県鎌倉市,1,群馬県,北群馬郡榛東村,神奈川県,鎌倉市
群馬県北群馬郡榛東村,新潟県新潟市江南区,1,群馬県,北群馬郡榛東村,新潟県,新潟市江南区
群馬県北群馬郡榛東村,新潟県新潟市北区,1,群馬県,北群馬郡榛東村,新潟県,新潟市北区
群馬県北群馬郡榛東村,茨城県牛久市,1,群馬県,北群馬郡榛東村,茨城県,牛久市
群馬県北群馬郡榛東村,茨城県常陸太田市,1,群馬県,北群馬郡榛東村,茨城県,常陸太田市
群馬県北群馬郡榛東村,茨城県日立市,1,群馬県,北群馬郡榛東村,茨城県,日立市
群馬県北群馬郡榛東村,茨城県那珂市,1,群馬県,北群馬郡榛東村,茨城県,那珂市
群馬県北群馬郡榛東村,茨城県結城市,1,群馬県,北群馬郡榛東村,茨城県,結城市
群馬県北群馬郡榛東村,茨城県小美玉市,1,群馬県,北群馬郡榛東村,茨城県,小美玉市
群馬県北群馬郡榛東村,茨城県取手市,1,群馬県,北群馬郡榛東村,茨城県,取手市
群馬県北群馬郡榛東村,茨城県常総市,1,群馬県,北群馬郡榛東村,茨城県,常総市
群馬県北群馬郡榛東村,長野県長野市,1,群馬県,北群馬郡榛東村,長野県,長野市
群馬県北群馬郡榛東村,長野県大町市,1,群馬県,北群馬郡榛東村,長野県,大町市
群馬県北群馬郡榛東村,千葉県富里市,1,群馬県,北群馬郡榛東村,千葉県,富里市
群馬県北群馬郡榛東村,千葉県印西市,1,群馬県,北群馬郡榛東村,千葉県,印西市
群馬県北群馬郡榛東村,千葉県千葉市若葉区,1,群馬県,北群馬郡榛東村,千葉県,千葉市若葉区
群馬県北群馬郡榛東村,千葉県四街道市,1,群馬県,北群馬郡榛東村,千葉県,四街道市
群馬県北群馬郡榛東村,千葉県野田市,1,群馬県,北群馬郡榛東村,千葉県,野田市
群馬県北群馬郡榛東村,千葉県流山市,1,群馬県,北群馬郡榛東村,千葉県,流山市
群馬県北群馬郡榛東村,千葉県松戸市,1,群馬県,北群馬郡榛東村,千葉県,松戸市
群馬県北群馬郡榛東村,茨城県神栖市,1,群馬県,北群馬郡榛東村,茨城県,神栖市
群馬県北群馬郡榛東村,茨城県鹿嶋市,1,群馬県,北群馬郡榛東村,茨城県,鹿嶋市
群馬県北群馬郡榛東村,埼玉県新座市,1,群馬県,北群馬郡榛東村,埼玉県,新座市
群馬県北群馬郡榛東村,神奈川県川崎市川崎区,1,群馬県,北群馬郡榛東村,神奈川県,川崎市川崎区
群馬県北群馬郡榛東村,千葉県千葉市稲毛区,1,群馬県,北群馬郡榛東村,千葉県,千葉市稲毛区
群馬県北群馬郡榛東村,東京都大田区,1,群馬県,北群馬郡榛東村,東京都,大田区
群馬県北群馬郡榛東村,富山県富山市,1,群馬県,北群馬郡榛東村,富山県,富山市
群馬県北群馬郡榛東村,群馬県太田市,1,群馬県,北群馬郡榛東村,群馬県,太田市
群馬県北群馬郡榛東村,新潟県南魚沼市,1,群馬県,北群馬郡榛東村,新潟県,南魚沼市
群馬県北群馬郡榛東村,栃木県那須烏山市,1,群馬県,北群馬郡榛東村,栃木県,那須烏山市
群馬県北群馬郡榛東村,岐阜県岐阜市,1,群馬県,北群馬郡榛東村,岐阜県,岐阜市
群馬県北群馬郡榛東村,神奈川県川崎市中原区,1,群馬県,北群馬郡榛東村,神奈川県,川崎市中原区
群馬県北群馬郡榛東村,静岡県焼津市,1,群馬県,北群馬郡榛東村,静岡県,焼津市
群馬県北群馬郡榛東村,静岡県裾野市,1,群馬県,北群馬郡榛東村,静岡県,裾野市
群馬県北群馬郡榛東村,静岡県静岡市駿河区,1,群馬県,北群馬郡榛東村,静岡県,静岡市駿河区
群馬県北群馬郡榛東村,静岡県静岡市葵区,1,群馬県,北群馬郡榛東村,静岡県,静岡市葵区
群馬県北群馬郡榛東村,埼玉県熊谷市,1,群馬県,北群馬郡榛東村,埼玉県,熊谷市
群馬県北群馬郡榛東村,静岡県袋井市,1,群馬県,北群馬郡榛東村,静岡県,袋井市
群馬県北群馬郡榛東村,東京都八王子市,1,群馬県,北群馬郡榛東村,東京都,八王子市
群馬県北群馬郡榛東村,栃木県宇都宮市,1,群馬県,北群馬郡榛東村,栃木県,宇都宮市
群馬県北群馬郡榛東村,埼玉県川口市,1,群馬県,北群馬郡榛東村,埼玉県,川口市
群馬県北群馬郡榛東村,埼玉県大里郡寄居町,1,群馬県,北群馬郡榛東村,埼玉県,大里郡寄居町
