prefecture,municipality,location,age_bucket,gender,has_national_license,count,rarity_score,rarity_rank,latitude,longitude
大阪府,大東市,大阪府大東市,60代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市淀川区,大阪府大阪市淀川区,20代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.7137,135.4808
大阪府,大阪市中央区,大阪府大阪市中央区,60代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.6841,135.5123
大阪府,豊中市,大阪府豊中市,30代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.7814,135.4693
大阪府,茨木市,大阪府茨木市,30代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.8166,135.5683
大阪府,大阪市生野区,大阪府大阪市生野区,60代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.6619,135.5262
大阪府,大阪市福島区,大阪府大阪市福島区,30代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西成区,大阪府大阪市西成区,40代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大東市,大阪府大東市,40代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市福島区,大阪府大阪市福島区,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
京都府,京都市東山区,京都府京都市東山区,60代,女性,True,6,0.16666666666666666,C: やや希少（6-20人）,34.9963,135.7774
京都府,城陽市,京都府城陽市,60代,女性,True,6,0.16666666666666666,C: やや希少（6-20人）,34.8524,135.7799
京都府,城陽市,京都府城陽市,70歳以上,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.8524,135.7799
京都府,宮津市,京都府宮津市,40代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.02,135.75
京都府,綴喜郡井手町,京都府綴喜郡井手町,60代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.02,135.75
京都府,綴喜郡宇治田原町,京都府綴喜郡宇治田原町,30代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.02,135.75
京都府,京都市東山区,京都府京都市東山区,70歳以上,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.9963,135.7774
京都府,舞鶴市,京都府舞鶴市,50代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.4745,135.3863
京都府,福知山市,京都府福知山市,60代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.2971,135.1253
大阪府,交野市,大阪府交野市,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.7875,135.6801
大阪府,八尾市,大阪府八尾市,20代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西区,大阪府大阪市西区,30代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西区,大阪府大阪市西区,20代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
京都府,向日市,京都府向日市,70歳以上,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.9479,135.6984
京都府,向日市,京都府向日市,70歳以上,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.9479,135.6984
大阪府,堺市北区,大阪府堺市北区,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,堺市堺区,大阪府堺市堺区,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,高槻市,大阪府高槻市,70歳以上,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.8466,135.6166
大阪府,大阪市浪速区,大阪府大阪市浪速区,50代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
滋賀県,彦根市,滋賀県彦根市,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.0,135.87
京都府,京都市南区,京都府京都市南区,60代,女性,True,6,0.16666666666666666,C: やや希少（6-20人）,34.9796,135.7478
大阪府,箕面市,大阪府箕面市,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,摂津市,大阪府摂津市,30代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,摂津市,大阪府摂津市,20代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,箕面市,大阪府箕面市,50代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
京都府,久世郡久御山町,京都府久世郡久御山町,50代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.8889,135.75
大阪府,大阪市東成区,大阪府大阪市東成区,30代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
京都府,,京都府,70歳以上,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,35.02,135.75
京都府,久世郡久御山町,京都府久世郡久御山町,30代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.8889,135.75
大阪府,大阪市天王寺区,大阪府大阪市天王寺区,50代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
京都府,乙訓郡大山崎町,京都府乙訓郡大山崎町,40代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.8965,135.6846
兵庫県,尼崎市,兵庫県尼崎市,20代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.18
大阪府,守口市,大阪府守口市,30代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.7383,135.562
大阪府,大阪市東成区,大阪府大阪市東成区,40代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
京都府,京都市南区,京都府京都市南区,50代,女性,True,6,0.16666666666666666,C: やや希少（6-20人）,34.9796,135.7478
大阪府,大阪市浪速区,大阪府大阪市浪速区,40代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市浪速区,大阪府大阪市浪速区,20代,女性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市東成区,大阪府大阪市東成区,50代,男性,False,6,0.16666666666666666,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市天王寺区,大阪府大阪市天王寺区,60代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,茨木市,大阪府茨木市,60代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.8166,135.5683
大阪府,枚方市,大阪府枚方市,50代,女性,True,7,0.14285714285714285,C: やや希少（6-20人）,34.8141,135.6513
大阪府,寝屋川市,大阪府寝屋川市,20代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.7663,135.6276
大阪府,池田市,大阪府池田市,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市旭区,大阪府大阪市旭区,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,三島郡島本町,大阪府三島郡島本町,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西淀川区,大阪府大阪市西淀川区,40代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市都島区,大阪府大阪市都島区,30代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.7036,135.5311
大阪府,八尾市,大阪府八尾市,60代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,八尾市,大阪府八尾市,50代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市東淀川区,大阪府大阪市東淀川区,60代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.7291,135.529
大阪府,大阪市天王寺区,大阪府大阪市天王寺区,30代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市城東区,大阪府大阪市城東区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6961,135.5451
兵庫県,西宮市,兵庫県西宮市,30代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.18
京都府,京都市山科区,京都府京都市山科区,60代,女性,True,7,0.14285714285714285,C: やや希少（6-20人）,34.9777,135.8172
京都府,京都市伏見区,京都府京都市伏見区,50代,女性,True,7,0.14285714285714285,C: やや希少（6-20人）,34.9327,135.7656
奈良県,,奈良県,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.83
大阪府,高槻市,大阪府高槻市,70歳以上,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.8466,135.6166
滋賀県,野洲市,滋賀県野洲市,30代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.0,135.87
大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市鶴見区,大阪府大阪市鶴見区,30代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
福井県,大飯郡高浜町,福井県大飯郡高浜町,30代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,36.07,136.22
滋賀県,野洲市,滋賀県野洲市,40代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.0,135.87
大阪府,大阪市浪速区,大阪府大阪市浪速区,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,三島郡島本町,大阪府三島郡島本町,40代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
奈良県,奈良市,奈良県奈良市,20代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6851,135.805
大阪府,豊中市,大阪府豊中市,20代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.7814,135.4693
大阪府,大阪市平野区,大阪府大阪市平野区,60代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6197,135.5543
滋賀県,,滋賀県,40代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.0,135.87
大阪府,大阪市平野区,大阪府大阪市平野区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6197,135.5543
奈良県,生駒郡三郷町,奈良県生駒郡三郷町,50代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.83
奈良県,生駒市,奈良県生駒市,60代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6915,135.7004
大阪府,大阪市城東区,大阪府大阪市城東区,40代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6961,135.5451
奈良県,奈良市,奈良県奈良市,70歳以上,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6851,135.805
大阪府,茨木市,大阪府茨木市,20代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.8166,135.5683
京都府,綾部市,京都府綾部市,30代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.02,135.75
京都府,八幡市,京都府八幡市,70歳以上,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.8733,135.7095
大阪府,八尾市,大阪府八尾市,30代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,吹田市,大阪府吹田市,30代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.7614,135.5155
京都府,宮津市,京都府宮津市,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.02,135.75
京都府,福知山市,京都府福知山市,20代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.2971,135.1253
兵庫県,,兵庫県,20代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.18
奈良県,大和郡山市,奈良県大和郡山市,60代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.83
京都府,京都市右京区,京都府京都市右京区,60代,女性,True,7,0.14285714285714285,C: やや希少（6-20人）,35.0152,135.7117
大阪府,大阪市天王寺区,大阪府大阪市天王寺区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
滋賀県,草津市,滋賀県草津市,60代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.0171,135.9591
大阪府,大阪市生野区,大阪府大阪市生野区,20代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6619,135.5262
大阪府,三島郡島本町,大阪府三島郡島本町,50代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西区,大阪府大阪市西区,30代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
京都府,南丹市,京都府南丹市,20代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.1087,135.4687
大阪府,大阪市福島区,大阪府大阪市福島区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西成区,大阪府大阪市西成区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
滋賀県,大津市,滋賀県大津市,70歳以上,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.0047,135.8686
京都府,京都市西京区,京都府京都市西京区,70歳以上,女性,True,7,0.14285714285714285,C: やや希少（6-20人）,34.9843,135.6959
京都府,綾部市,京都府綾部市,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.02,135.75
滋賀県,守山市,滋賀県守山市,20代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,35.0586,135.9935
大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区,20代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.5
京都府,久世郡久御山町,京都府久世郡久御山町,40代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.8889,135.75
京都府,久世郡久御山町,京都府久世郡久御山町,60代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.8889,135.75
兵庫県,尼崎市,兵庫県尼崎市,50代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.69,135.18
大阪府,大阪市中央区,大阪府大阪市中央区,50代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6841,135.5123
大阪府,大阪市生野区,大阪府大阪市生野区,40代,女性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.6619,135.5262
大阪府,寝屋川市,大阪府寝屋川市,20代,男性,False,7,0.14285714285714285,C: やや希少（6-20人）,34.7663,135.6276
大阪府,大阪市西淀川区,大阪府大阪市西淀川区,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
滋賀県,,滋賀県,50代,女性,False,8,0.125,C: やや希少（6-20人）,35.0,135.87
奈良県,天理市,奈良県天理市,50代,女性,False,8,0.125,C: やや希少（6-20人）,34.69,135.83
大阪府,大阪市平野区,大阪府大阪市平野区,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.6197,135.5543
京都府,京都市上京区,京都府京都市上京区,60代,女性,True,8,0.125,C: やや希少（6-20人）,35.0307,135.7489
京都府,京都市下京区,京都府京都市下京区,50代,女性,True,8,0.125,C: やや希少（6-20人）,34.9872,135.7575
奈良県,生駒市,奈良県生駒市,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.6915,135.7004
大阪府,大阪市旭区,大阪府大阪市旭区,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
滋賀県,栗東市,滋賀県栗東市,40代,男性,False,8,0.125,C: やや希少（6-20人）,35.0,135.87
大阪府,吹田市,大阪府吹田市,50代,女性,False,8,0.125,C: やや希少（6-20人）,34.7614,135.5155
大阪府,吹田市,大阪府吹田市,20代,男性,False,8,0.125,C: やや希少（6-20人）,34.7614,135.5155
大阪府,八尾市,大阪府八尾市,40代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,三島郡島本町,大阪府三島郡島本町,50代,女性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西成区,大阪府大阪市西成区,60代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西淀川区,大阪府大阪市西淀川区,30代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,茨木市,大阪府茨木市,40代,女性,False,8,0.125,C: やや希少（6-20人）,34.8166,135.5683
京都府,長岡京市,京都府長岡京市,70歳以上,女性,False,8,0.125,C: やや希少（6-20人）,34.9268,135.6959
大阪府,茨木市,大阪府茨木市,20代,女性,False,8,0.125,C: やや希少（6-20人）,34.8166,135.5683
大阪府,大東市,大阪府大東市,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市淀川区,大阪府大阪市淀川区,40代,女性,False,8,0.125,C: やや希少（6-20人）,34.7137,135.4808
大阪府,大阪市西成区,大阪府大阪市西成区,30代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
京都府,城陽市,京都府城陽市,20代,男性,False,8,0.125,C: やや希少（6-20人）,34.8524,135.7799
京都府,綴喜郡宇治田原町,京都府綴喜郡宇治田原町,40代,女性,False,8,0.125,C: やや希少（6-20人）,35.02,135.75
京都府,相楽郡精華町,京都府相楽郡精華町,30代,男性,False,8,0.125,C: やや希少（6-20人）,34.7605,135.7831
京都府,相楽郡精華町,京都府相楽郡精華町,20代,男性,False,8,0.125,C: やや希少（6-20人）,34.7605,135.7831
京都府,京都市東山区,京都府京都市東山区,70歳以上,女性,True,8,0.125,C: やや希少（6-20人）,34.9963,135.7774
大阪府,大阪市都島区,大阪府大阪市都島区,50代,女性,False,8,0.125,C: やや希少（6-20人）,34.7036,135.5311
大阪府,三島郡島本町,大阪府三島郡島本町,60代,女性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,吹田市,大阪府吹田市,60代,男性,False,8,0.125,C: やや希少（6-20人）,34.7614,135.5155
大阪府,大阪市中央区,大阪府大阪市中央区,60代,男性,False,8,0.125,C: やや希少（6-20人）,34.6841,135.5123
大阪府,大阪市住之江区,大阪府大阪市住之江区,40代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市住之江区,大阪府大阪市住之江区,30代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
京都府,京都市西京区,京都府京都市西京区,60代,女性,True,8,0.125,C: やや希少（6-20人）,34.9843,135.6959
京都府,綾部市,京都府綾部市,40代,女性,False,8,0.125,C: やや希少（6-20人）,35.02,135.75
大阪府,大阪市浪速区,大阪府大阪市浪速区,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市淀川区,大阪府大阪市淀川区,20代,女性,False,8,0.125,C: やや希少（6-20人）,34.7137,135.4808
大阪府,大阪市鶴見区,大阪府大阪市鶴見区,50代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
大阪府,守口市,大阪府守口市,30代,男性,False,8,0.125,C: やや希少（6-20人）,34.7383,135.562
大阪府,箕面市,大阪府箕面市,60代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.5
京都府,京都市山科区,京都府京都市山科区,40代,女性,True,8,0.125,C: やや希少（6-20人）,34.9777,135.8172
兵庫県,尼崎市,兵庫県尼崎市,40代,男性,False,8,0.125,C: やや希少（6-20人）,34.69,135.18
大阪府,大阪市平野区,大阪府大阪市平野区,40代,男性,False,8,0.125,C: やや希少（6-20人）,34.6197,135.5543
京都府,久世郡久御山町,京都府久世郡久御山町,20代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.8889,135.75
京都府,京丹後市,京都府京丹後市,60代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,35.02,135.75
京都府,与謝郡与謝野町,京都府与謝郡与謝野町,50代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,35.02,135.75
奈良県,生駒市,奈良県生駒市,40代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.6915,135.7004
大阪府,大阪市旭区,大阪府大阪市旭区,30代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
京都府,京都市中京区,京都府京都市中京区,60代,女性,True,9,0.1111111111111111,C: やや希少（6-20人）,35.0063,135.7561
滋賀県,守山市,滋賀県守山市,30代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,35.0586,135.9935
大阪府,大阪市中央区,大阪府大阪市中央区,30代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.6841,135.5123
兵庫県,,兵庫県,40代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.18
大阪府,大阪市鶴見区,大阪府大阪市鶴見区,40代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,守口市,大阪府守口市,60代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7383,135.562
大阪府,大阪市東成区,大阪府大阪市東成区,40代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市浪速区,大阪府大阪市浪速区,30代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市北区,大阪府大阪市北区,40代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7024,135.5023
京都府,京都市山科区,京都府京都市山科区,50代,女性,True,9,0.1111111111111111,C: やや希少（6-20人）,34.9777,135.8172
大阪府,門真市,大阪府門真市,40代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西成区,大阪府大阪市西成区,50代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,交野市,大阪府交野市,60代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7875,135.6801
大阪府,大阪市西区,大阪府大阪市西区,40代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市西区,大阪府大阪市西区,50代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
京都府,京都市東山区,京都府京都市東山区,70歳以上,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.9963,135.7774
大阪府,大東市,大阪府大東市,50代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,門真市,大阪府門真市,50代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
京都府,綴喜郡井手町,京都府綴喜郡井手町,50代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,35.02,135.75
京都府,京都市右京区,京都府京都市右京区,50代,女性,True,9,0.1111111111111111,C: やや希少（6-20人）,35.0152,135.7117
大阪府,豊中市,大阪府豊中市,20代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7814,135.4693
大阪府,,大阪府,60代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,四條畷市,大阪府四條畷市,50代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.5
大阪府,豊中市,大阪府豊中市,40代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7814,135.4693
京都府,京田辺市,京都府京田辺市,20代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.814,135.7691
大阪府,吹田市,大阪府吹田市,20代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7614,135.5155
滋賀県,栗東市,滋賀県栗東市,30代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,35.0,135.87
兵庫県,西宮市,兵庫県西宮市,50代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.69,135.18
奈良県,奈良市,奈良県奈良市,70歳以上,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.6851,135.805
滋賀県,栗東市,滋賀県栗東市,20代,女性,False,9,0.1111111111111111,C: やや希少（6-20人）,35.0,135.87
大阪府,寝屋川市,大阪府寝屋川市,60代,男性,False,9,0.1111111111111111,C: やや希少（6-20人）,34.7663,135.6276
大阪府,大阪市住吉区,大阪府大阪市住吉区,30代,男性,False,10,0.1,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市都島区,大阪府大阪市都島区,40代,男性,False,10,0.1,C: やや希少（6-20人）,34.7036,135.5311
京都府,南丹市,京都府南丹市,30代,男性,False,10,0.1,C: やや希少（6-20人）,35.1087,135.4687
大阪府,大阪市西成区,大阪府大阪市西成区,40代,男性,False,10,0.1,C: やや希少（6-20人）,34.69,135.5
大阪府,門真市,大阪府門真市,50代,女性,False,10,0.1,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区,50代,男性,False,10,0.1,C: やや希少（6-20人）,34.69,135.5
大阪府,大阪市北区,大阪府大阪市北区,60代,女性,False,10,0.1,C: やや希少（6-20人）,34.7024,135.5023
大阪府,交野市,大阪府交野市,30代,男性,False,10,0.1,C: やや希少（6-20人）,34.7875,135.6801
大阪府,交野市,大阪府交野市,60代,女性,False,10,0.1,C: やや希少（6-20人）,34.7875,135.6801
京都府,福知山市,京都府福知山市,30代,男性,False,10,0.1,C: やや希少（6-20人）,35.2971,135.1253
京都府,相楽郡精華町,京都府相楽郡精華町,60代,男性,False,10,0.1,C: やや希少（6-20人）,34.7605,135.7831
大阪府,守口市,大阪府守口市,50代,女性,False,10,0.1,C: やや希少（6-20人）,34.7383,135.562
大阪府,大阪市中央区,大阪府大阪市中央区,40代,女性,False,10,0.1,C: やや希少（6-20人）,34.6841,135.5123
滋賀県,守山市,滋賀県守山市,50代,男性,False,10,0.1,C: やや希少（6-20人）,35.0586,135.9935
兵庫県,,兵庫県,30代,男性,False,10,0.1,C: やや希少（6-20人）,34.69,135.18
京都府,長岡京市,京都府長岡京市,70歳以上,男性,False,10,0.1,C: やや希少（6-20人）,34.9268,135.6959
滋賀県,草津市,滋賀県草津市,30代,女性,False,10,0.1,C: やや希少（6-20人）,35.0171,135.9591
大阪府,茨木市,大阪府茨木市,60代,男性,False,10,0.1,C: やや希少（6-20人）,34.8166,135.5683
大阪府,吹田市,大阪府吹田市,40代,女性,False,10,0.1,C: やや希少（6-20人）,34.7614,135.5155
大阪府,大阪市都島区,大阪府大阪市都島区,30代,女性,False,10,0.1,C: やや希少（6-20人）,34.7036,135.5311
兵庫県,尼崎市,兵庫県尼崎市,30代,男性,False,10,0.1,C: やや希少（6-20人）,34.69,135.18
京都府,城陽市,京都府城陽市,70歳以上,男性,False,10,0.1,C: やや希少（6-20人）,34.8524,135.7799
大阪府,大阪市生野区,大阪府大阪市生野区,50代,男性,False,10,0.1,C: やや希少（6-20人）,34.6619,135.5262
京都府,乙訓郡大山崎町,京都府乙訓郡大山崎町,40代,女性,False,10,0.1,C: やや希少（6-20人）,34.8965,135.6846
大阪府,大阪市東淀川区,大阪府大阪市東淀川区,30代,男性,False,10,0.1,C: やや希少（6-20人）,34.7291,135.529
奈良県,生駒市,奈良県生駒市,60代,女性,False,10,0.1,C: やや希少（6-20人）,34.6915,135.7004
大阪府,大阪市淀川区,大阪府大阪市淀川区,60代,男性,False,11,0.09090909090909091,C: やや希少（6-20人）,34.7137,135.4808
大阪府,茨木市,大阪府茨木市,30代,男性,False,11,0.09090909090909091,C: やや希少（6-20人）,34.8166,135.5683
大阪府,大阪市中央区,大阪府大阪市中央区,30代,男性,False,11,0.09090909090909091,C: やや希少（6-20人）,34.6841,135.5123
大阪府,大阪市中央区,大阪府大阪市中央区,20代,男性,False,11,0.09090909090909091,C: やや希少（6-20人）,34.6841,135.5123
京都府,亀岡市,京都府亀岡市,70歳以上,男性,False,11,0.09090909090909091,C: やや希少（6-20人）,35.0139,135.5739
大阪府,大阪市城東区,大阪府大阪市城東区,30代,男性,False,11,0.09090909090909091,C: やや希少（6-20人）,34.6961,135.5451
京都府,乙訓郡大山崎町,京都府乙訓郡大山崎町,30代,女性,False,11,0.09090909090909091,C: やや希少（6-20人）,34.8965,135.6846
京都府,京丹後市,京都府京丹後市,20代,女性,False,11,0.09090909090909091,C: やや希少（6-20人）,35.02,135.75
