row_type,prefecture,municipality,category1,category2,category3,applicant_count,avg_age,male_count,female_count,avg_qualifications,latitude,longitude,count,avg_desired_areas,employment_rate,national_license_rate,has_national_license,avg_mobility_score,total_in_municipality,market_share_pct,avg_urgency_score,inflow,outflow,net_flow,demand_count,supply_count,gap,demand_supply_ratio,rarity_score,total_applicants,top_age_ratio,female_ratio,male_ratio,top_employment_ratio,avg_qualification_count
URGENCY_AGE,岩手県,久慈市,,60代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,岩手県,北上市,,30代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,岩手県,盛岡市,,30代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,岩手県,盛岡市,,70歳以上,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,岩手県,花巻市,,70歳以上,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,島根県,,,20代,,,,,,,,,1.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,島根県,,,40代,,,,,,,,,4.0,,,,,,,,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,,,20代,,,,,,,,,2.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,,,40代,,,,,,,,,3.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,,,60代,,,,,,,,,1.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,三原市,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,三次市,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,大竹市,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸郡坂町,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸郡府中町,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸郡府中町,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸郡海田町,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸郡海田町,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸郡海田町,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,安芸高田市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,尾道市,,30代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,尾道市,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市中区,,20代,,,,,,,,,3.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市中区,,30代,,,,,,,,,3.0,,,,,,,,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市中区,,40代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市中区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市佐伯区,,20代,,,,,,,,,3.0,,,,,,,,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市佐伯区,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市佐伯区,,40代,,,,,,,,,1.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市佐伯区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市南区,,20代,,,,,,,,,2.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市南区,,30代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市南区,,50代,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安佐北区,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安佐北区,,30代,,,,,,,,,2.0,,,,,,,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安佐南区,,20代,,,,,,,,,2.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安佐南区,,30代,,,,,,,,,3.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安佐南区,,50代,,,,,,,,,1.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安芸区,,30代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市安芸区,,50代,,,,,,,,,1.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市東区,,20代,,,,,,,,,3.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市東区,,30代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市東区,,50代,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市西区,,20代,,,,,,,,,3.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市西区,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,広島市西区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,廿日市市,,20代,,,,,,,,,2.0,,,,,,,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,廿日市市,,30代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,廿日市市,,40代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,東広島市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,福山市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,福山市,,30代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,福山市,,40代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,福山市,,50代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,福山市,,70歳以上,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,広島県,竹原市,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,,,40代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,吉野川市,,20代,,,,,,,,,3.0,,,,,,,,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,徳島市,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,板野郡藍住町,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,阿南市,,30代,,,,,,,,,1.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,鳴門市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,鳴門市,,30代,,,,,,,,,1.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,徳島県,鳴門市,,50代,,,,,,,,,1.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,,,20代,,,,,,,,,1.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,,,40代,,,,,,,,,3.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,伊予市,,20代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,伊予市,,40代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,四国中央市,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,新居浜市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,松山市,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,松山市,,30代,,,,,,,,,2.0,,,,,,,,0.625,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,松山市,,40代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,松山市,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,松山市,,60代,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛媛県,西条市,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,,,20代,,,,,,,,,5.0,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,,,30代,,,,,,,,,5.0,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,,,40代,,,,,,,,,6.0,,,,,,,,2.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,,,50代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,,,60代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,あま市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,あま市,,30代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,あま市,,40代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,あま市,,60代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,みよし市,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,みよし市,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,一宮市,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,一宮市,,30代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,一宮市,,40代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,一宮市,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,一宮市,,60代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,一宮市,,70歳以上,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,丹羽郡大口町,,60代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,丹羽郡扶桑町,,60代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,刈谷市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,刈谷市,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,刈谷市,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,刈谷市,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,刈谷市,,70歳以上,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,北名古屋市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,北名古屋市,,60代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,半田市,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,半田市,,30代,,,,,,,,,2.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,半田市,,40代,,,,,,,,,2.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,半田市,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中区,,20代,,,,,,,,,3.0,,,,,,,,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中区,,30代,,,,,,,,,5.0,,,,,,,,2.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中区,,40代,,,,,,,,,3.0,,,,,,,,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中区,,60代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中川区,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中川区,,30代,,,,,,,,,4.0,,,,,,,,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中川区,,60代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中川区,,70歳以上,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中村区,,20代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中村区,,30代,,,,,,,,,7.0,,,,,,,,3.0357142857142856,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中村区,,40代,,,,,,,,,3.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市中村区,,60代,,,,,,,,,4.0,,,,,,,,3.4375,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市北区,,20代,,,,,,,,,2.0,,,,,,,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市北区,,30代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市北区,,40代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市北区,,60代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市北区,,70歳以上,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市千種区,,20代,,,,,,,,,2.0,,,,,,,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市千種区,,30代,,,,,,,,,5.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市千種区,,40代,,,,,,,,,4.0,,,,,,,,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市千種区,,50代,,,,,,,,,1.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市千種区,,60代,,,,,,,,,3.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市南区,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市南区,,30代,,,,,,,,,3.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市南区,,40代,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市南区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市南区,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市南区,,70歳以上,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市名東区,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市名東区,,30代,,,,,,,,,4.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市名東区,,40代,,,,,,,,,2.0,,,,,,,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市名東区,,60代,,,,,,,,,3.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市天白区,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市天白区,,30代,,,,,,,,,6.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市天白区,,40代,,,,,,,,,3.0,,,,,,,,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市天白区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市天白区,,60代,,,,,,,,,3.0,,,,,,,,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市守山区,,20代,,,,,,,,,3.0,,,,,,,,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市守山区,,30代,,,,,,,,,4.0,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市守山区,,40代,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市守山区,,60代,,,,,,,,,2.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市守山区,,70歳以上,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市昭和区,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市昭和区,,30代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市昭和区,,40代,,,,,,,,,3.0,,,,,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市昭和区,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市昭和区,,70歳以上,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市東区,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市東区,,30代,,,,,,,,,4.0,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市東区,,40代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市東区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市東区,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市港区,,20代,,,,,,,,,1.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市港区,,30代,,,,,,,,,5.0,,,,,,,,3.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市港区,,40代,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市港区,,50代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
URGENCY_AGE,愛知県,名古屋市港区,,60代,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
